user_id,final_recs
2381,"[848029, 879755, 833025, 1133018, 910333]"
2383,"[848029, 1065593, 913790, 927028, 1029743]"
2386,"[863436, 1065593, 1038217, 1081177, 930137]"
2387,"[848029, 1038217, 879755, 940947, 885290]"
2388,"[982469, 1065593, 1038217, 1029743, 878637]"
2389,"[848029, 1065593, 1103826, 1029743, 1105623]"
2392,"[6533765, 1065593, 1038217, 965766, 1004906]"
2393,"[12810464, 1038217, 879755, 1057260, 6391089]"
2394,"[1088979, 1065593, 1038217, 9835509, 998119]"
2395,"[9553017, 879755, 1092026, 9420312, 923746]"
2396,"[848029, 1065593, 867188, 7167903, 998119]"
2398,"[848029, 1065593, 5578856, 1137775, 828588]"
2399,"[848029, 1065593, 1086740, 840601, 1029743]"
2400,"[6533765, 1065593, 1092026, 1085333, 1133018]"
2401,"[848029, 1065593, 1038217, 845208, 1119051]"
2402,"[908843, 981760, 879755, 1106523, 1101589]"
2404,"[848029, 1065593, 5978585, 6401013, 1029743]"
2405,"[6533765, 1065593, 879755, 6602697, 936914]"
2406,"[1087062, 1065593, 1038217, 1126899, 896085]"
2407,"[1002172, 1065593, 879755, 995242, 1038443]"
2408,"[8016020, 1065593, 1038217, 908318, 946995]"
2410,"[5568152, 1038217, 879755, 1037840, 931007]"
2412,"[1126465, 833025, 893501, 1106523, 1044078]"
2415,"[848029, 1065593, 844165, 1068719, 990453]"
2416,"[12808385, 879755, 1062966, 849697, 1044637]"
2418,"[848029, 1038217, 1029743, 1100379, 9245108]"
2419,"[860248, 1065593, 1038217, 825994, 1069531]"
2420,"[6533765, 1038217, 879755, 951590, 999779]"
2421,"[6979253, 1065593, 1038217, 881154, 5569471]"
2423,"[871563, 981760, 879755, 8090521, 5569327]"
2424,"[887275, 879755, 1092026, 916993, 1038217]"
2425,"[956167, 1065593, 1038217, 1029743, 999104]"
2426,"[848029, 1065593, 1058404, 995242, 1043494]"
2427,"[1109206, 1065593, 1038217, 908318, 1019011]"
2430,"[848029, 1038217, 845193, 987562, 1110572]"
2431,"[848029, 879755, 833025, 905539, 981760]"
2432,"[1000753, 879755, 1119051, 1029743, 1092026]"
2435,"[12731517, 1065593, 981760, 908531, 828489]"
2437,"[1048257, 1065593, 1038217, 7409618, 1070820]"
2438,"[1076842, 1065593, 1038217, 1890043, 968936]"
2440,"[6533765, 1065593, 879755, 1092937, 1106523]"
2441,"[948670, 1065593, 879755, 908531, 1029743]"
2442,"[848029, 1065593, 1126899, 5569230, 1019078]"
2445,"[12810391, 1065593, 893501, 995242, 1107553]"
2446,"[948670, 1065593, 1038217, 1044259, 1361359]"
2447,"[877539, 1065593, 1038217, 868764, 916990]"
2448,"[1054402, 879755, 1062966, 7168058, 1133018]"
2449,"[1134483, 1065593, 1038217, 1058997, 6979803]"
2450,"[848029, 1065593, 1070820, 893501, 860975]"
2451,"[874972, 1065593, 1038217, 1076580, 1058997]"
2452,"[5591777, 1038217, 833025, 1106523, 1025581]"
2453,"[926823, 1065593, 981760, 928036, 1070820]"
2454,"[848029, 1065593, 1059236, 1037332, 12731408]"
2455,"[867447, 1065593, 879755, 983795, 1131321]"
2456,"[848029, 1038217, 1058997, 5590613, 1099089]"
2457,"[848029, 1038217, 879755, 1133018, 1137775]"
2458,"[848029, 1065593, 954146, 1058997, 901062]"
2459,"[6533765, 844165, 1119051, 1029743, 1031864]"
2460,"[848029, 1065593, 5569230, 938512, 1091365]"
2461,"[848029, 1065593, 876624, 857503, 902643]"
2462,"[969725, 1038217, 879755, 961554, 901062]"
2464,"[848029, 1065593, 1407216, 1313189, 1326468]"
2465,"[848029, 1065593, 986912, 1052912, 981760]"
2466,"[965864, 1065593, 1038217, 1029743, 1059902]"
2467,"[1058754, 1038217, 879755, 1036501, 1126899]"
2468,"[848029, 1038217, 860703, 833458, 5565447]"
2469,"[968072, 1065593, 1038217, 847982, 916122]"
2470,"[848029, 1065593, 906017, 945906, 961021]"
2471,"[848029, 1065593, 867668, 873654, 923746]"
2472,"[1013928, 1065593, 1038217, 981760, 1067820]"
2474,"[848029, 1065593, 969071, 7167837, 938841]"
2475,"[1110111, 1065593, 879755, 1070820, 925282]"
2478,"[848029, 1065593, 1005186, 932949, 965766]"
2479,"[14025499, 1062966, 908531, 1106523, 1040807]"
2481,"[1109376, 1065593, 1038217, 1029743, 1132771]"
2482,"[12731517, 1065593, 981760, 1106523, 1092026]"
2483,"[848029, 1038217, 995242, 15629834, 9526888]"
2484,"[1108094, 879755, 1062966, 873964, 995242]"
2485,"[1134483, 1038217, 981760, 995242, 893501]"
2486,"[1000753, 1085604, 1062966, 1029743, 1077555]"
2487,"[848029, 1065593, 865026, 882109, 12673176]"
2488,"[1046562, 1065593, 879755, 911017, 943552]"
2489,"[1088910, 1065593, 981760, 1029743, 12263788]"
2490,"[848029, 1038217, 1098126, 1116821, 939636]"
2492,"[6533765, 879755, 1062966, 1106523, 933835]"
2494,"[889700, 1065593, 1038217, 862349, 878996]"
2495,"[848029, 1065593, 867931, 1006184, 1029743]"
2496,"[1000753, 1038217, 879755, 981760, 5569230]"
2497,"[849202, 1065593, 1085604, 1066685, 1135834]"
2498,"[933354, 1038217, 981760, 1070820, 961554]"
2499,"[904129, 1038217, 879755, 1070820, 5570048]"
2500,"[1065538, 1065593, 1038217, 859237, 1063739]"
